split,evaluation_protocol,eval_kind,seed,rep,level,axis,predictor,line,arm_a,arm_b,n,pehe,ate_true,ate_bias,sign_agree
legacy_reused_holdout,1,bestCI,0,0,2.0,heterogeneity,naive_km,2,ET+ANTI-CDK wo CT,POLYCT alone,840,3.593176707039353,-0.2263456338382918,0.9862591276620124,0.5142857142857142
legacy_reused_holdout,1,bestCI,0,0,2.0,heterogeneity,naive_km,2,MONOCT std alone,POLYCT alone,840,3.555826105418451,-0.0333083601782534,-1.8907939430166003,0.5833333333333334
legacy_reused_holdout,1,bestCI,0,0,2.0,heterogeneity,naive_km,3,ET alone,ET+ANTI-CDK wo CT,438,1.2691461684107417,-0.1683507036738928,-0.6880253263029237,0.680365296803653
legacy_reused_holdout,1,bestCI,0,0,2.0,heterogeneity,naive_km,3,ET alone,MONOCT std alone,438,1.4616453689270412,-0.1676519668766303,0.8041902941888929,0.5182648401826484
legacy_reused_holdout,1,bestCI,0,0,2.0,heterogeneity,naive_km,3,ET alone,POLYCT alone,438,1.9241929578984884,-0.1247880182472703,0.1606301725043971,0.4748858447488584
legacy_reused_holdout,1,bestCI,0,0,2.0,heterogeneity,naive_km,3,ET+ANTI-CDK wo CT,MONOCT std alone,438,2.0065582440093097,0.0006987367972624,1.4922156204918169,0.5958904109589042
legacy_reused_holdout,1,bestCI,0,0,2.0,heterogeneity,naive_km,3,ET+ANTI-CDK wo CT,POLYCT alone,438,2.220037775870654,0.0435626854266224,0.8486554988073209,0.5068493150684932
legacy_reused_holdout,1,bestCI,0,0,2.0,heterogeneity,naive_km,3,MONOCT std alone,POLYCT alone,438,2.004928813740228,0.0428639486293599,-0.6435601216844957,0.5753424657534246
legacy_reused_holdout,1,bestCI,0,0,2.0,heterogeneity,naive_km,4,MONOCT std alone,POLYCT alone,198,1.8304161962316765,-0.1477326428154454,-0.1276459777469683,0.5656565656565656
legacy_reused_holdout,1,bestCI,0,0,2.0,heterogeneity,naive_km,all,ET alone,ET+ANTI-CDK wo CT,3255,1.4976234290071078,-0.2941945864591765,-1.1016117705541304,0.8125960061443932
legacy_reused_holdout,1,bestCI,0,0,2.0,heterogeneity,naive_km,all,ET alone,MONOCT std alone,3255,2.226636921412126,-0.3197107331776021,0.8187208765905691,0.5870967741935483
legacy_reused_holdout,1,bestCI,0,0,2.0,heterogeneity,naive_km,all,ET alone,POLYCT alone,3255,3.313372370612841,-0.0930900638383711,-0.9788969741218408,0.4574500768049155
legacy_reused_holdout,1,bestCI,0,0,2.0,heterogeneity,naive_km,all,ET+ANTI-CDK wo CT,MONOCT std alone,3255,2.8557791842461846,-0.0255161467184256,1.9203326471446995,0.6448540706605222
legacy_reused_holdout,1,bestCI,0,0,2.0,heterogeneity,naive_km,all,ET+ANTI-CDK wo CT,POLYCT alone,3255,3.256602994443514,0.2011045226208053,0.1227147964322897,0.5840245775729647
legacy_reused_holdout,1,bestCI,0,0,2.0,heterogeneity,naive_km,all,MONOCT std alone,POLYCT alone,3453,3.429779496787207,0.2051547105188933,-1.7018592550428011,0.5679119606139589
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,dynasurv,1,ET alone,ET+ANTI-CDK wo CT,1977,0.8733057887135768,-0.4332002121459991,-0.2811668199050873,0.9443601416287304
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,dynasurv,1,ET alone,MONOCT std alone,1977,2.5854635240237713,-0.3899611164502711,1.726449840205154,0.8108244815376834
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,dynasurv,1,ET alone,POLYCT alone,1977,5.087920746567907,-0.0366989046589385,3.851336327220584,0.7303995953464846
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,dynasurv,1,ET+ANTI-CDK wo CT,MONOCT std alone,1977,2.6382206835613977,0.0432390956957279,2.0076167793195308,0.7824987354577643
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,dynasurv,1,ET+ANTI-CDK wo CT,POLYCT alone,1977,5.420562084557898,0.3965013074870605,4.132502789497803,0.7541729893778453
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,dynasurv,1,MONOCT std alone,POLYCT alone,1977,4.452313165484348,0.3532622117913325,2.1248864870154303,0.7546788062721295
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,dynasurv,2,ET alone,ET+ANTI-CDK wo CT,840,2.219289821128801,-0.0191476551110664,-1.3233836683218558,0.4392857142857143
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,dynasurv,2,ET alone,MONOCT std alone,840,1.760421045085,-0.2316096917394308,0.6187655822042135,0.7583333333333333
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,dynasurv,2,ET alone,POLYCT alone,840,2.4487880552681265,-0.2715014595665408,0.6440637488045169,0.7488095238095238
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,dynasurv,2,ET+ANTI-CDK wo CT,MONOCT std alone,840,2.7695127620611895,-0.2124620366283643,1.9421492505260691,0.6619047619047619
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,dynasurv,2,ET+ANTI-CDK wo CT,POLYCT alone,840,3.3551356473753513,-0.2523538044554743,1.9674474171263727,0.6928571428571428
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,dynasurv,2,MONOCT std alone,POLYCT alone,840,1.9387560365771457,-0.0398917678271099,0.0252982485566899,0.8178571428571428
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,dynasurv,3,ET alone,ET+ANTI-CDK wo CT,438,1.2876831025252211,-0.1657558635064227,-0.6433752223662274,0.6643835616438356
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,dynasurv,3,ET alone,MONOCT std alone,438,1.2320196212276584,-0.1814131224646185,0.470904597093067,0.678082191780822
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,dynasurv,3,ET alone,POLYCT alone,438,1.6496599029136263,-0.0991521723252053,0.2171098090391869,0.7009132420091324
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,dynasurv,3,ET+ANTI-CDK wo CT,MONOCT std alone,438,1.666941567058884,-0.0156572589581957,1.114279938668584,0.6552511415525114
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,dynasurv,3,ET+ANTI-CDK wo CT,POLYCT alone,438,1.9715018955179624,0.0666036911812175,0.8604851059112202,0.7100456621004566
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,dynasurv,3,MONOCT std alone,POLYCT alone,438,1.3093866797737097,0.0822609501394132,-0.25379478805388,0.8082191780821918
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,dynasurv,4,MONOCT std alone,POLYCT alone,198,1.426119304808492,-0.1292723610494751,-0.1724184558297972,0.7777777777777778
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,dynasurv,all,ET alone,ET+ANTI-CDK wo CT,3255,1.3990618380747686,-0.2903600362278799,-0.5988656255267282,0.7763440860215054
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,dynasurv,all,ET alone,MONOCT std alone,3255,2.250349292128508,-0.3210335532788974,1.271646873152707,0.7794162826420891
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,dynasurv,all,ET alone,POLYCT alone,3255,4.199610538130788,-0.1056969622196791,2.534623430115187,0.7311827956989247
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,dynasurv,all,ET+ANTI-CDK wo CT,MONOCT std alone,3255,2.5652989034824025,-0.0306735170510174,1.8705124986794357,0.7342549923195084
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,dynasurv,all,ET+ANTI-CDK wo CT,POLYCT alone,3255,4.6123937058542905,0.1846630740082007,3.1334888768279807,0.7324116743471583
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,dynasurv,all,MONOCT std alone,POLYCT alone,3453,3.549381425290269,0.1955762167419516,1.1806689242874062,0.7781639154358528
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,oracle,1,ET alone,ET+ANTI-CDK wo CT,1977,1.2652457330387166e-06,-0.4332002121459991,-5.513933816758687e-07,1.0
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,oracle,1,ET alone,MONOCT std alone,1977,3.8009546336532934e-06,-0.3899611164502711,1.7615217803856886e-06,1.0
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,oracle,1,ET alone,POLYCT alone,1977,5.122737352244759e-06,-0.0366989046589385,1.1839909189875765e-07,1.0
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,oracle,1,ET+ANTI-CDK wo CT,MONOCT std alone,1977,3.901750865820349e-06,0.0432390956957279,2.312915162089313e-06,1.0
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,oracle,1,ET+ANTI-CDK wo CT,POLYCT alone,1977,5.300015468767875e-06,0.3965013074870605,6.69792473595443e-07,1.0
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,oracle,1,MONOCT std alone,POLYCT alone,1977,5.066231035037306e-06,0.3532622117913325,-1.6431226884106032e-06,1.0
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,oracle,2,ET alone,ET+ANTI-CDK wo CT,840,6.753611349716734e-06,-0.0191476551110664,-1.611720840431069e-06,1.0
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,oracle,2,ET alone,MONOCT std alone,840,7.889748886934203e-06,-0.2316096917394308,4.569033354773211e-06,1.0
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,oracle,2,ET alone,POLYCT alone,840,9.463370007648e-06,-0.2715014595665408,9.846126886592366e-07,1.0
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,oracle,2,ET+ANTI-CDK wo CT,MONOCT std alone,840,1.0122582656028398e-05,-0.2124620366283643,6.180754195173055e-06,1.0
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,oracle,2,ET+ANTI-CDK wo CT,POLYCT alone,840,1.1098498032844504e-05,-0.2523538044554743,2.5963335291145917e-06,1.0
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,oracle,2,MONOCT std alone,POLYCT alone,840,9.975722135538602e-06,-0.0398917678271099,-3.5844206661139744e-06,1.0
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,oracle,3,ET alone,ET+ANTI-CDK wo CT,438,1.0818013071377363e-05,-0.1657558635064227,-1.4802487533494002e-06,1.0
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,oracle,3,ET alone,MONOCT std alone,438,1.1031292624432237e-05,-0.1814131224646185,5.776278065749985e-06,1.0
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,oracle,3,ET alone,POLYCT alone,438,1.4744936787627843e-05,-0.0991521723252053,5.375078085539942e-07,1.0
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,oracle,3,ET+ANTI-CDK wo CT,MONOCT std alone,438,1.4148274880663205e-05,-0.0156572589581957,7.2565268190195875e-06,1.0
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,oracle,3,ET+ANTI-CDK wo CT,POLYCT alone,438,1.5728003003780485e-05,0.0666036911812175,2.0177565618340054e-06,1.0
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,oracle,3,MONOCT std alone,POLYCT alone,438,1.4626178284655089e-05,0.0822609501394132,-5.238770257140479e-06,1.0
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,oracle,4,MONOCT std alone,POLYCT alone,198,1.7194492286263673e-05,-0.1292723610494751,-4.778433780106006e-06,1.0
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,oracle,all,ET alone,ET+ANTI-CDK wo CT,3255,5.337667725066251e-06,-0.2903600362278799,-9.500151076924368e-07,1.0
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,oracle,all,ET alone,MONOCT std alone,3255,6.419790481704937e-06,-0.3210335532788974,3.0262753826781896e-06,1.0
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,oracle,all,ET alone,POLYCT alone,3255,8.264721106945977e-06,-0.1056969622196791,3.983342805602419e-07,1.0
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,oracle,all,ET+ANTI-CDK wo CT,MONOCT std alone,3255,7.913613056982633e-06,-0.0306735170510174,3.976290490335932e-06,1.0
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,oracle,all,ET+ANTI-CDK wo CT,POLYCT alone,3255,9.06285851888175e-06,0.1846630740082007,1.3483493882804345e-06,1.0
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,oracle,all,MONOCT std alone,POLYCT alone,3453,9.110031269402128e-06,0.1955762167419516,-2.7512534537532662e-06,1.0
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,naive_km,1,ET alone,ET+ANTI-CDK wo CT,1977,0.9577679692659512,-0.4332002121459991,-0.9118389979950752,1.0
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,naive_km,1,ET alone,MONOCT std alone,1977,2.4337935982519476,-0.3899611164502711,1.0738586122319322,0.6241780475467881
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,naive_km,1,ET alone,POLYCT alone,1977,3.3753184477093,-0.0366989046589385,-0.8240607022057584,0.4390490642387455
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,naive_km,1,ET+ANTI-CDK wo CT,MONOCT std alone,1977,2.8278180982179446,0.0432390956957279,1.9856976102270072,0.6793120890237734
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,naive_km,1,ET+ANTI-CDK wo CT,POLYCT alone,1977,3.2234756490753345,0.3965013074870605,0.0877782957893167,0.6307536671724836
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,naive_km,1,MONOCT std alone,POLYCT alone,1977,3.644015104118092,0.3532622117913325,-1.897919314437691,0.5599393019726859
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,naive_km,2,ET alone,ET+ANTI-CDK wo CT,840,2.7778614882698003,-0.0191476551110664,-2.2041621808944587,0.4404761904761904
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,naive_km,2,ET alone,MONOCT std alone,840,2.2187241836151603,-0.2316096917394308,0.8838842064041419,0.5357142857142857
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,naive_km,2,ET alone,POLYCT alone,840,3.1861003482628325,-0.2715014595665408,-0.8687963478849519,0.4916666666666666
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,naive_km,2,ET+ANTI-CDK wo CT,MONOCT std alone,840,3.8693731628727193,-0.2124620366283643,3.088046387298601,0.5892857142857143
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,naive_km,2,ET+ANTI-CDK wo CT,POLYCT alone,840,3.71369036046883,-0.2523538044554743,1.3353658330095064,0.5142857142857142
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,naive_km,2,MONOCT std alone,POLYCT alone,840,3.471414611531688,-0.0398917678271099,-1.752680554289094,0.5833333333333334
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,naive_km,3,ET alone,ET+ANTI-CDK wo CT,438,1.7451519637645172,-0.1657558635064227,-1.3788667576397555,0.680365296803653
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,naive_km,3,ET alone,MONOCT std alone,438,1.2632865662088004,-0.1814131224646185,0.257037349244063,0.5182648401826484
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,naive_km,3,ET alone,POLYCT alone,438,2.004585587957392,-0.0991521723252053,-0.5682519983011284,0.5251141552511416
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,naive_km,3,ET+ANTI-CDK wo CT,MONOCT std alone,438,2.124438110168196,-0.0156572589581957,1.6359041068838185,0.5958904109589042
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,naive_km,3,ET+ANTI-CDK wo CT,POLYCT alone,438,2.2125125246024697,0.0666036911812175,0.810614759338627,0.5068493150684932
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,naive_km,3,MONOCT std alone,POLYCT alone,438,2.0855021407848287,0.0822609501394132,-0.8252893475451915,0.5753424657534246
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,naive_km,4,MONOCT std alone,POLYCT alone,198,1.8973245175545288,-0.1292723610494751,-0.6906788631896532,0.5656565656565656
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,naive_km,all,ET alone,ET+ANTI-CDK wo CT,3255,1.719979817076125,-0.2903600362278799,-1.308186043266919,0.8125960061443932
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,naive_km,all,ET alone,MONOCT std alone,3255,2.2545101185684726,-0.3210335532788974,0.9149196831738584,0.5870967741935483
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,naive_km,all,ET alone,POLYCT alone,3255,3.174911073238736,-0.1056969622196791,-0.8011831999201346,0.4642089093701997
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,naive_km,all,ET+ANTI-CDK wo CT,MONOCT std alone,3255,3.054170850187499,-0.0306735170510174,2.2231057264407768,0.6448540706605222
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,naive_km,all,ET+ANTI-CDK wo CT,POLYCT alone,3255,3.2448262806190873,0.1846630740082007,0.5070028433467845,0.5840245775729647
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,naive_km,all,MONOCT std alone,POLYCT alone,3453,3.3604164677591384,0.1955762167419516,-1.6573035909013898,0.5679119606139589
legacy_reused_holdout,1,bestCI,2,2,2.0,heterogeneity,dynasurv,1,ET alone,ET+ANTI-CDK wo CT,1977,0.5366138970710109,-0.4462697164704147,-0.1077120645354446,0.977744056651492
legacy_reused_holdout,1,bestCI,2,2,2.0,heterogeneity,dynasurv,1,ET alone,MONOCT std alone,1977,2.013699367104496,-0.3806178152950141,1.549377399721894,0.7835103692463329
legacy_reused_holdout,1,bestCI,2,2,2.0,heterogeneity,dynasurv,1,ET alone,POLYCT alone,1977,4.975125918044829,-0.0251763900653996,3.0958570083515324,0.7475973697521497
legacy_reused_holdout,1,bestCI,2,2,2.0,heterogeneity,dynasurv,1,ET+ANTI-CDK wo CT,MONOCT std alone,1977,2.0933872000201457,0.0656519011754006,1.6570895834666282,0.7678300455235205
legacy_reused_holdout,1,bestCI,2,2,2.0,heterogeneity,dynasurv,1,ET+ANTI-CDK wo CT,POLYCT alone,1977,4.945268113198015,0.4210933264050152,3.203568834468398,0.7379868487607486
legacy_reused_holdout,1,bestCI,2,2,2.0,heterogeneity,dynasurv,1,MONOCT std alone,POLYCT alone,1977,4.063040495608961,0.3554414252296144,1.5464792510017698,0.8093070308548306
legacy_reused_holdout,1,bestCI,2,2,2.0,heterogeneity,dynasurv,2,ET alone,ET+ANTI-CDK wo CT,840,1.70196081493925,0.0010624557361363,-0.5606466561183691,0.5273809523809524
legacy_reused_holdout,1,bestCI,2,2,2.0,heterogeneity,dynasurv,2,ET alone,MONOCT std alone,840,1.8242450070075371,-0.2161649870625619,1.0538161205998544,0.7178571428571429
legacy_reused_holdout,1,bestCI,2,2,2.0,heterogeneity,dynasurv,2,ET alone,POLYCT alone,840,2.7611010105652816,-0.2596950290970231,1.5508056639007952,0.763095238095238
legacy_reused_holdout,1,bestCI,2,2,2.0,heterogeneity,dynasurv,2,ET+ANTI-CDK wo CT,MONOCT std alone,840,2.3079102431957534,-0.2172274427986982,1.614462836322868,0.6702380952380952
legacy_reused_holdout,1,bestCI,2,2,2.0,heterogeneity,dynasurv,2,ET+ANTI-CDK wo CT,POLYCT alone,840,3.2640470091364997,-0.2607574848331594,2.1114523796238087,0.6571428571428571
legacy_reused_holdout,1,bestCI,2,2,2.0,heterogeneity,dynasurv,2,MONOCT std alone,POLYCT alone,840,2.1640067985443285,-0.0435300420344611,0.4969895433009407,0.8345238095238096
legacy_reused_holdout,1,bestCI,2,2,2.0,heterogeneity,dynasurv,3,ET alone,ET+ANTI-CDK wo CT,438,0.965346748735426,-0.1750885141734964,-0.0715836392994039,0.7625570776255708
legacy_reused_holdout,1,bestCI,2,2,2.0,heterogeneity,dynasurv,3,ET alone,MONOCT std alone,438,1.126265111557737,-0.2004471105378031,0.6196084004681468,0.7191780821917808
legacy_reused_holdout,1,bestCI,2,2,2.0,heterogeneity,dynasurv,3,ET alone,POLYCT alone,438,1.5000840812775251,-0.1255051632814686,0.6671363254480641,0.7968036529680366
legacy_reused_holdout,1,bestCI,2,2,2.0,heterogeneity,dynasurv,3,ET+ANTI-CDK wo CT,MONOCT std alone,438,1.1459917353355962,-0.0253585963643066,0.691192069569873,0.726027397260274
legacy_reused_holdout,1,bestCI,2,2,2.0,heterogeneity,dynasurv,3,ET+ANTI-CDK wo CT,POLYCT alone,438,1.6611018637621275,0.0495833508920278,0.738719964747468,0.7168949771689498
legacy_reused_holdout,1,bestCI,2,2,2.0,heterogeneity,dynasurv,3,MONOCT std alone,POLYCT alone,438,1.3028710217196795,0.0749419472563344,0.047527895177595,0.8470319634703196
legacy_reused_holdout,1,bestCI,2,2,2.0,heterogeneity,dynasurv,4,ET alone,MONOCT std alone,198,1.1103958078132978,-0.0280035310110682,0.5635490589460963,0.6818181818181818
legacy_reused_holdout,1,bestCI,2,2,2.0,heterogeneity,dynasurv,4,ET alone,POLYCT alone,198,1.506927715760024,-0.1698635006015801,0.7475038552349114,0.7222222222222222
legacy_reused_holdout,1,bestCI,2,2,2.0,heterogeneity,dynasurv,4,MONOCT std alone,POLYCT alone,198,1.2175581410975076,-0.1418599695905118,0.1839547739370733,0.7878787878787878
legacy_reused_holdout,1,bestCI,2,2,2.0,heterogeneity,dynasurv,all,ET alone,ET+ANTI-CDK wo CT,3255,1.0236315336014614,-0.2943384134720881,-0.2197369253683964,0.8325652841781874
legacy_reused_holdout,1,bestCI,2,2,2.0,heterogeneity,dynasurv,all,ET alone,MONOCT std alone,3453,1.8338009033043785,-0.2975385298368214,1.254357408487487,0.753547639733565
legacy_reused_holdout,1,bestCI,2,2,2.0,heterogeneity,dynasurv,all,ET alone,POLYCT alone,3453,4.054850821942104,-0.1032498645343731,2.277265148118968,0.756154068925572
legacy_reused_holdout,1,bestCI,2,2,2.0,heterogeneity,dynasurv,all,ET+ANTI-CDK wo CT,MONOCT std alone,3255,2.05254999175262,-0.0195957937126592,1.5161157169228032,0.7370199692780338
legacy_reused_holdout,1,bestCI,2,2,2.0,heterogeneity,dynasurv,all,ET+ANTI-CDK wo CT,POLYCT alone,3255,4.239626932470255,0.1951406226524022,2.590056635343203,0.7142857142857143
legacy_reused_holdout,1,bestCI,2,2,2.0,heterogeneity,dynasurv,all,MONOCT std alone,POLYCT alone,3453,3.300193521176111,0.1942886653024482,1.0229079184454155,0.8189979727772951
legacy_reused_holdout,1,bestCI,2,2,2.0,heterogeneity,oracle,1,ET alone,ET+ANTI-CDK wo CT,1977,1.279971252898346e-06,-0.4462697164704147,-5.534497972137231e-07,1.0
legacy_reused_holdout,1,bestCI,2,2,2.0,heterogeneity,oracle,1,ET alone,MONOCT std alone,1977,3.823629542450547e-06,-0.3806178152950141,1.7836167514606591e-06,1.0
legacy_reused_holdout,1,bestCI,2,2,2.0,heterogeneity,oracle,1,ET alone,POLYCT alone,1977,5.211181656251292e-06,-0.0251763900653996,1.2627955842114957e-07,1.0
legacy_reused_holdout,1,bestCI,2,2,2.0,heterogeneity,oracle,1,ET+ANTI-CDK wo CT,MONOCT std alone,1977,3.940387413212674e-06,0.0656519011754006,2.33706654868826e-06,1.0
legacy_reused_holdout,1,bestCI,2,2,2.0,heterogeneity,oracle,1,ET+ANTI-CDK wo CT,POLYCT alone,1977,5.3788892633712494e-06,0.4210933264050152,6.797293555793615e-07,1.0
legacy_reused_holdout,1,bestCI,2,2,2.0,heterogeneity,oracle,1,MONOCT std alone,POLYCT alone,1977,5.092837315345844e-06,0.3554414252296144,-1.6573371930395098e-06,1.0
legacy_reused_holdout,1,bestCI,2,2,2.0,heterogeneity,oracle,2,ET alone,ET+ANTI-CDK wo CT,840,6.6490925613912056e-06,0.0010624557361363,-1.661213644611791e-06,1.0
legacy_reused_holdout,1,bestCI,2,2,2.0,heterogeneity,oracle,2,ET alone,MONOCT std alone,840,7.800736079788796e-06,-0.2161649870625619,4.47385031621117e-06,1.0
legacy_reused_holdout,1,bestCI,2,2,2.0,heterogeneity,oracle,2,ET alone,POLYCT alone,840,9.407778842820717e-06,-0.2596950290970231,8.829728671555515e-07,1.0
legacy_reused_holdout,1,bestCI,2,2,2.0,heterogeneity,oracle,2,ET+ANTI-CDK wo CT,MONOCT std alone,840,9.880860533732688e-06,-0.2172274427986982,6.135063960799325e-06,1.0
legacy_reused_holdout,1,bestCI,2,2,2.0,heterogeneity,oracle,2,ET+ANTI-CDK wo CT,POLYCT alone,840,1.08284267361372e-05,-0.2607574848331594,2.544186511743707e-06,1.0
legacy_reused_holdout,1,bestCI,2,2,2.0,heterogeneity,oracle,2,MONOCT std alone,POLYCT alone,840,9.872061930875851e-06,-0.0435300420344611,-3.590877449083374e-06,1.0
legacy_reused_holdout,1,bestCI,2,2,2.0,heterogeneity,oracle,3,ET alone,ET+ANTI-CDK wo CT,438,1.137638896309739e-05,-0.1750885141734964,-1.3196141794014071e-06,1.0
legacy_reused_holdout,1,bestCI,2,2,2.0,heterogeneity,oracle,3,ET alone,MONOCT std alone,438,1.1776264563156773e-05,-0.2004471105378031,6.0169164601553415e-06,1.0
legacy_reused_holdout,1,bestCI,2,2,2.0,heterogeneity,oracle,3,ET alone,POLYCT alone,438,1.5347397860287454e-05,-0.1255051632814686,9.794278429953174e-07,1.0
legacy_reused_holdout,1,bestCI,2,2,2.0,heterogeneity,oracle,3,ET+ANTI-CDK wo CT,MONOCT std alone,438,1.4542427951573485e-05,-0.0253585963643066,7.3365306395324625e-06,1.0
legacy_reused_holdout,1,bestCI,2,2,2.0,heterogeneity,oracle,3,ET+ANTI-CDK wo CT,POLYCT alone,438,1.564429190483578e-05,0.0495833508920278,2.299042022355091e-06,1.0
legacy_reused_holdout,1,bestCI,2,2,2.0,heterogeneity,oracle,3,MONOCT std alone,POLYCT alone,438,1.5345046540424e-05,0.0749419472563344,-5.037488617173902e-06,1.0
legacy_reused_holdout,1,bestCI,2,2,2.0,heterogeneity,oracle,4,ET alone,MONOCT std alone,198,1.368792396563456e-05,-0.0280035310110682,6.71124316535196e-06,1.0
legacy_reused_holdout,1,bestCI,2,2,2.0,heterogeneity,oracle,4,ET alone,POLYCT alone,198,1.5246437228034254e-05,-0.1698635006015801,1.5028653157500571e-06,1.0
legacy_reused_holdout,1,bestCI,2,2,2.0,heterogeneity,oracle,4,MONOCT std alone,POLYCT alone,198,1.8739909239650294e-05,-0.1418599695905118,-5.208377849647006e-06,1.0
legacy_reused_holdout,1,bestCI,2,2,2.0,heterogeneity,oracle,all,ET alone,ET+ANTI-CDK wo CT,3255,5.460728923239095e-06,-0.2943384134720881,-9.424211124264836e-07,1.0
legacy_reused_holdout,1,bestCI,2,2,2.0,heterogeneity,oracle,all,ET alone,MONOCT std alone,3453,7.1769335758178605e-06,-0.2975385298368214,3.2575963335168545e-06,1.0
legacy_reused_holdout,1,bestCI,2,2,2.0,heterogeneity,oracle,all,ET alone,POLYCT alone,3453,8.960237407887141e-06,-0.1032498645343731,4.975119093642011e-07,1.0
legacy_reused_holdout,1,bestCI,2,2,2.0,heterogeneity,oracle,all,ET+ANTI-CDK wo CT,MONOCT std alone,3255,7.942492640531274e-06,-0.0195957937126592,3.989933859901984e-06,1.0
